Fecha,Producto,Cantidad_Vendida,Precio_Unitario,Categoria_Producto,Sucursal,ID_Cliente,ID_Vendedor,Tipo_Cliente,Metodo_Pago,Total_Ventas
2021-06-05,Corbata,9,15,Ropa,Norte,1063,050013,Mayorista,Transferencia Bancaria,135
2021-11-16,Café,9,2,Bebidas,Norte,1076,030005,Mayorista,Efectivo,18
2022-06-06,Corbata,3,15,Ropa,Oeste,1482,040012,Mayorista,Tarjeta de Crédito,45
2020-05-28,Bañador,2,45,Ropa,Este,1589,050002,Mayorista,Tarjeta de Crédito,90
2020-10-17,Auriculares,8,50,Electrónica,Centro,1759,010010,Minorista,Transferencia Bancaria,400
2023-01-16,Calcetines,5,5,Ropa,Sur,1156,040014,Mayorista,Transferencia Bancaria,25
2021-10-02,Ciencia ficción,3,12,Libros,Este,1695,010002,Minorista,Transferencia Bancaria,36
2020-11-28,Laptop,3,800,Electrónica,Sur,1003,040014,Minorista,Efectivo,2400
2022-04-26,Salsa,8,3,Alimentos,Norte,1270,020015,Mayorista,Transferencia Bancaria,24
2023-11-06,Leche,8,3,Alimentos,Centro,1200,030014,Mayorista,Efectivo,24
2020-08-08,Pantalones,8,40,Ropa,Sur,1021,030001,Minorista,Transferencia Bancaria,320
2023-08-03,Ciencia ficción,3,12,Libros,Sur,1907,020011,Minorista,Transferencia Bancaria,36
2022-09-12,Cama,3,700,Muebles,Norte,1456,020014,Mayorista,Transferencia Bancaria,2100
2023-05-26,Consola de videojuegos,1,400,Electrónica,Este,1634,050001,Mayorista,Transferencia Bancaria,400
2020-02-19,Vino,8,10,Bebidas,Este,1266,040003,Minorista,Transferencia Bancaria,80
2022-12-17,Huevos,2,1,Alimentos,Norte,1783,020011,Mayorista,Transferencia Bancaria,2
2020-07-14,Café,9,7,Alimentos,Sur,1736,030008,Minorista,Tarjeta de Crédito,63
2022-05-21,Mesa de centro,6,80,Muebles,Norte,1977,030003,Mayorista,Tarjeta de Crédito,480
2022-01-20,Zapatos,7,70,Ropa,Centro,1256,030012,Minorista,Efectivo,490
2023-01-08,Leche,7,3,Alimentos,Este,1892,010002,Mayorista,Tarjeta de Crédito,21
2022-02-12,Pan,3,2,Alimentos,Norte,1846,030002,Mayorista,Transferencia Bancaria,6
2022-01-21,Historia,3,20,Libros,Norte,1698,040006,Mayorista,Tarjeta de Crédito,60
2020-02-05,Viajes,9,22,Libros,Oeste,1813,020002,Minorista,Transferencia Bancaria,198
2021-04-18,Proyector,1,600,Electrónica,Centro,1156,050013,Mayorista,Tarjeta de Crédito,600
2020-09-01,Bañador,4,45,Ropa,Centro,1252,050009,Mayorista,Tarjeta de Crédito,180
2020-07-24,Banco,5,100,Muebles,Este,1325,040013,Minorista,Tarjeta de Crédito,500
2020-03-17,Novela,4,15,Libros,Centro,1361,020013,Minorista,Transferencia Bancaria,60
2022-01-22,Vino,7,10,Bebidas,Norte,1645,020013,Minorista,Tarjeta de Crédito,70
2022-06-23,Carne,8,8,Alimentos,Oeste,1056,010004,Minorista,Transferencia Bancaria,64
2023-04-08,Teléfono,5,300,Electrónica,Norte,1194,020013,Minorista,Efectivo,1500
2023-09-30,Carne,7,8,Alimentos,Norte,1135,050007,Minorista,Transferencia Bancaria,56
2022-08-20,Viajes,9,22,Libros,Este,1634,040013,Mayorista,Efectivo,198
2021-04-12,Cereal,7,4,Alimentos,Centro,1354,010004,Mayorista,Tarjeta de Crédito,28
2022-05-10,Proyector,5,600,Electrónica,Centro,1545,040003,Mayorista,Tarjeta de Crédito,3000
2023-08-31,Estantería,9,100,Muebles,Centro,1351,030002,Mayorista,Tarjeta de Crédito,900
2020-07-05,Cocina,4,30,Libros,Sur,1048,050011,Minorista,Tarjeta de Crédito,120
2022-08-25,Micrófono,6,70,Electrónica,Centro,1861,040010,Minorista,Efectivo,420
2023-01-31,Poesía,9,10,Libros,Norte,1886,010012,Mayorista,Tarjeta de Crédito,90
2020-08-31,Batería portátil,1,30,Electrónica,Centro,1464,040015,Minorista,Efectivo,30
2021-11-30,Consola de videojuegos,1,400,Electrónica,Centro,1324,040001,Mayorista,Efectivo,400
2023-08-25,Vino,3,10,Bebidas,Sur,1934,020006,Mayorista,Efectivo,30
2020-05-27,Historia,6,20,Libros,Este,1465,010006,Minorista,Transferencia Bancaria,120
2023-02-08,Sombrero,3,20,Ropa,Oeste,1663,030004,Mayorista,Efectivo,60
2023-03-16,Romance,9,18,Libros,Oeste,1755,050009,Minorista,Efectivo,162
2020-10-15,Jugo de frutas,2,3,Bebidas,Sur,1983,050009,Mayorista,Tarjeta de Crédito,6
2022-11-25,Smartwatch,8,200,Electrónica,Oeste,1867,050013,Minorista,Transferencia Bancaria,1600
2023-10-03,Pescado,5,10,Alimentos,Norte,1089,020009,Minorista,Tarjeta de Crédito,50
2021-08-22,Novela,5,15,Libros,Este,1759,040013,Minorista,Transferencia Bancaria,75
2022-03-10,Carne,9,8,Alimentos,Norte,1157,010007,Mayorista,Efectivo,72
2022-07-19,Cama,2,700,Muebles,Oeste,1519,020003,Mayorista,Tarjeta de Crédito,1400
2022-12-20,Fantasía,4,10,Libros,Norte,1145,050008,Minorista,Tarjeta de Crédito,40
2022-10-29,Banco,5,100,Muebles,Oeste,1398,030013,Minorista,Efectivo,500
2020-03-03,Té,3,2,Bebidas,Oeste,1656,050005,Minorista,Transferencia Bancaria,6
2020-03-30,Vino,3,10,Bebidas,Este,1525,030009,Minorista,Tarjeta de Crédito,30
2021-05-25,Calcetines,2,5,Ropa,Oeste,1609,010003,Minorista,Efectivo,10
2023-09-21,Poesía,2,10,Libros,Oeste,1659,030007,Mayorista,Tarjeta de Crédito,20
2020-10-17,Energizante,4,3,Bebidas,Norte,1873,050013,Mayorista,Efectivo,12
2023-07-29,Smartwatch,9,200,Electrónica,Oeste,1671,050013,Minorista,Transferencia Bancaria,1800
2023-06-16,Traje,4,100,Ropa,Centro,1304,020002,Minorista,Tarjeta de Crédito,400
2020-02-13,Romance,6,18,Libros,Sur,1425,040009,Minorista,Transferencia Bancaria,108
2023-06-28,Teléfono,6,300,Electrónica,Norte,1977,020003,Mayorista,Tarjeta de Crédito,1800
2023-02-25,Vestido,2,50,Ropa,Norte,1161,050004,Mayorista,Transferencia Bancaria,100
2020-12-25,Fantasía,6,10,Libros,Norte,1449,010006,Minorista,Transferencia Bancaria,60
2020-02-28,Cocina,5,30,Libros,Este,1694,030013,Minorista,Tarjeta de Crédito,150
2023-12-14,Cámara,7,400,Electrónica,Este,1210,050014,Mayorista,Efectivo,2800
2020-12-12,Novela,6,15,Libros,Norte,1345,030007,Mayorista,Efectivo,90
2022-01-26,Arte,8,25,Libros,Centro,1531,020014,Mayorista,Efectivo,200
2020-09-24,Salsa,4,3,Alimentos,Norte,1018,030003,Mayorista,Transferencia Bancaria,12
2020-01-06,Tableta,4,250,Electrónica,Norte,1336,020011,Minorista,Efectivo,1000
2022-07-07,Historia,1,20,Libros,Este,1859,050002,Minorista,Transferencia Bancaria,20
2021-07-07,Escritorio,2,150,Muebles,Este,1315,030010,Mayorista,Tarjeta de Crédito,300
2020-10-30,Guantes,3,10,Ropa,Sur,1666,020010,Mayorista,Transferencia Bancaria,30
2021-08-01,Reproductor de DVD,4,100,Electrónica,Norte,1536,020012,Mayorista,Efectivo,400
2023-12-22,Smoothie,8,5,Bebidas,Norte,1280,030001,Minorista,Efectivo,40
2020-01-27,Carne,5,8,Alimentos,Sur,1500,010005,Minorista,Efectivo,40
2022-12-08,Laptop,3,800,Electrónica,Oeste,1506,020013,Minorista,Transferencia Bancaria,2400
2020-04-26,Café,5,2,Bebidas,Este,1422,030004,Mayorista,Efectivo,10
2021-02-25,Silla,9,50,Muebles,Este,1377,010015,Mayorista,Tarjeta de Crédito,450
2020-11-29,Misterio,6,14,Libros,Norte,1328,020009,Minorista,Transferencia Bancaria,84
2020-11-15,Carne,4,8,Alimentos,Sur,1733,020008,Mayorista,Tarjeta de Crédito,32
2020-08-20,Aceite de oliva,9,5,Alimentos,Oeste,1935,010010,Mayorista,Efectivo,45
2022-05-08,Pijama,3,25,Ropa,Este,1954,050001,Mayorista,Tarjeta de Crédito,75
2021-05-15,Leche,4,3,Alimentos,Oeste,1783,040003,Mayorista,Efectivo,12
2022-04-02,Corbata,4,15,Ropa,Sur,1662,050013,Minorista,Transferencia Bancaria,60
2021-08-08,Coctel,5,8,Bebidas,Norte,1299,020014,Mayorista,Transferencia Bancaria,40
2023-09-05,Carne,8,8,Alimentos,Sur,1010,020012,Minorista,Tarjeta de Crédito,64
2020-10-28,Televisor,2,500,Electrónica,Norte,1193,020007,Mayorista,Tarjeta de Crédito,1000
2021-05-16,Micrófono,4,70,Electrónica,Este,1864,040012,Mayorista,Efectivo,280
2021-10-04,Calcetines,1,5,Ropa,Norte,1694,050003,Mayorista,Tarjeta de Crédito,5
2022-02-11,Sudadera,1,35,Ropa,Norte,1537,030010,Mayorista,Transferencia Bancaria,35
2020-09-14,Smoothie,4,5,Bebidas,Centro,1743,040002,Mayorista,Transferencia Bancaria,20
2021-05-07,Poesía,6,10,Libros,Oeste,1325,010013,Mayorista,Efectivo,60
2021-05-17,Mesita de noche,4,50,Muebles,Este,1981,040007,Minorista,Tarjeta de Crédito,200
2021-02-02,Champán,6,50,Bebidas,Oeste,1586,030012,Mayorista,Tarjeta de Crédito,300
2020-07-27,Poesía,4,10,Libros,Oeste,1129,040013,Minorista,Transferencia Bancaria,40
2021-01-22,Leche,9,3,Alimentos,Este,1961,050002,Mayorista,Efectivo,27
2023-12-05,Café,4,2,Bebidas,Centro,1918,010010,Mayorista,Efectivo,8
2021-08-31,Banco,3,100,Muebles,Sur,1701,040009,Mayorista,Transferencia Bancaria,300
2023-03-21,Cereal,6,4,Alimentos,Este,1743,030007,Minorista,Efectivo,24
2022-03-17,Café,8,7,Alimentos,Sur,1948,040009,Minorista,Transferencia Bancaria,56
2021-11-18,Tocador,8,200,Muebles,Oeste,1801,040008,Minorista,Efectivo,1600
2021-07-30,Leche de almendras,5,4,Bebidas,Oeste,1321,030002,Minorista,Tarjeta de Crédito,20
2023-11-27,Pijama,6,25,Ropa,Oeste,1386,020014,Minorista,Efectivo,150
2023-08-11,Vestido,7,50,Ropa,Oeste,1230,010009,Mayorista,Transferencia Bancaria,350
2022-04-23,Micrófono,4,70,Electrónica,Sur,1736,010010,Mayorista,Transferencia Bancaria,280
2021-06-07,Negocios,6,20,Libros,Sur,1112,020010,Mayorista,Transferencia Bancaria,120
2021-07-23,Arroz,5,3,Alimentos,Centro,1037,030006,Mayorista,Transferencia Bancaria,15
2023-11-30,Falda,5,30,Ropa,Oeste,1906,050003,Mayorista,Transferencia Bancaria,150
2023-09-28,Vino,2,10,Bebidas,Oeste,1527,010011,Mayorista,Efectivo,20
2021-07-12,Pijama,8,25,Ropa,Sur,1949,040002,Mayorista,Efectivo,200
2023-01-11,Cuna,8,300,Muebles,Norte,1314,010007,Minorista,Efectivo,2400
2021-02-27,Aceite de oliva,4,5,Alimentos,Este,1554,030008,Minorista,Transferencia Bancaria,20
2021-09-10,Televisor,5,500,Electrónica,Este,1804,010015,Minorista,Transferencia Bancaria,2500
2021-06-17,Jugo de frutas,8,3,Bebidas,Oeste,1594,030015,Mayorista,Efectivo,24
2021-08-01,Cama,4,700,Muebles,Oeste,1903,010005,Minorista,Tarjeta de Crédito,2800
2020-05-11,Estantería,7,100,Muebles,Sur,1602,050014,Minorista,Efectivo,700
2022-05-09,Banco,7,100,Muebles,Oeste,1253,040002,Minorista,Tarjeta de Crédito,700
2023-04-23,Cama,8,700,Muebles,Norte,1089,010015,Minorista,Transferencia Bancaria,5600
2023-12-21,Smoothie,6,5,Bebidas,Sur,1055,010002,Minorista,Tarjeta de Crédito,30
2022-10-24,Café,1,7,Alimentos,Norte,1783,030008,Mayorista,Efectivo,7
2023-09-14,Espejo,2,40,Muebles,Norte,1383,030005,Minorista,Tarjeta de Crédito,80
2020-05-16,Pan,4,2,Alimentos,Oeste,1868,020007,Minorista,Transferencia Bancaria,8
2022-01-17,Tocador,3,200,Muebles,Este,1420,020001,Minorista,Transferencia Bancaria,600
2021-11-23,Pescado,3,10,Alimentos,Sur,1005,030007,Minorista,Efectivo,30
2020-03-22,Thriller,9,16,Libros,Sur,1716,050014,Minorista,Transferencia Bancaria,144
2020-10-11,Auriculares,8,50,Electrónica,Centro,1892,020011,Mayorista,Transferencia Bancaria,400
2023-10-27,Leche de almendras,9,4,Bebidas,Sur,1662,010007,Mayorista,Transferencia Bancaria,36
2020-11-04,Cerveza,4,3,Bebidas,Oeste,1334,050007,Minorista,Efectivo,12
2021-02-10,Arte,5,25,Libros,Norte,1587,020008,Mayorista,Efectivo,125
2021-02-23,Cuna,7,300,Muebles,Centro,1910,030011,Minorista,Transferencia Bancaria,2100
2020-08-06,Estantería,7,100,Muebles,Sur,1941,030009,Mayorista,Efectivo,700
2023-08-21,Mesa,3,200,Muebles,Norte,1733,030001,Minorista,Transferencia Bancaria,600
2022-10-24,Café,2,2,Bebidas,Norte,1345,010015,Minorista,Transferencia Bancaria,4
2021-04-06,Biografía,8,20,Libros,Oeste,1893,010009,Minorista,Transferencia Bancaria,160
2023-06-27,Frutas,6,6,Alimentos,Sur,1485,040003,Mayorista,Transferencia Bancaria,36
2021-06-01,Jugo de frutas,4,3,Bebidas,Este,1055,040013,Mayorista,Transferencia Bancaria,12
2020-03-11,Smartwatch,6,200,Electrónica,Este,1953,030002,Minorista,Transferencia Bancaria,1200
2022-08-29,Smoothie,5,5,Bebidas,Centro,1671,010003,Minorista,Transferencia Bancaria,25
2023-01-31,Arroz,2,3,Alimentos,Centro,1102,040006,Mayorista,Transferencia Bancaria,6
2023-08-27,Zapatos,1,70,Ropa,Norte,1666,050005,Minorista,Efectivo,70
2021-04-24,Laptop,1,800,Electrónica,Centro,1538,010008,Mayorista,Transferencia Bancaria,800
2020-03-31,Infantil,4,8,Libros,Sur,1042,040001,Minorista,Efectivo,32
2023-08-24,Mesa de centro,4,80,Muebles,Sur,1855,010015,Minorista,Transferencia Bancaria,320
2023-07-31,Camisa,3,30,Ropa,Sur,1716,050013,Mayorista,Efectivo,90
2023-01-16,Autoayuda,8,15,Libros,Norte,1806,020006,Minorista,Tarjeta de Crédito,120
2021-06-09,Proyector,2,600,Electrónica,Oeste,1074,040013,Mayorista,Transferencia Bancaria,1200
2021-06-25,Huevos,4,1,Alimentos,Sur,1177,030001,Minorista,Tarjeta de Crédito,4
2020-10-02,Historia,8,20,Libros,Norte,1504,010003,Minorista,Transferencia Bancaria,160
2023-12-19,Batería portátil,4,30,Electrónica,Norte,1483,020011,Minorista,Efectivo,120
2022-06-04,Banco,2,100,Muebles,Centro,1793,050003,Minorista,Efectivo,200
2022-09-05,Armario,3,400,Muebles,Sur,1637,020009,Minorista,Transferencia Bancaria,1200
2021-02-21,Corbata,9,15,Ropa,Sur,1088,020013,Mayorista,Transferencia Bancaria,135
2022-11-06,Fantasía,7,10,Libros,Centro,1521,010001,Minorista,Tarjeta de Crédito,70
2023-08-26,Tableta,6,250,Electrónica,Sur,1756,020012,Mayorista,Tarjeta de Crédito,1500
2021-02-26,Aceite de oliva,2,5,Alimentos,Centro,1793,020014,Mayorista,Tarjeta de Crédito,10
2023-05-25,Huevos,8,1,Alimentos,Oeste,1874,020009,Minorista,Tarjeta de Crédito,8
2022-12-26,Té,1,2,Bebidas,Sur,1743,050007,Mayorista,Efectivo,2
2020-04-23,Carne,9,8,Alimentos,Norte,1244,030015,Mayorista,Transferencia Bancaria,72
2023-07-19,Misterio,9,14,Libros,Norte,1886,040012,Mayorista,Efectivo,126
2020-02-07,Romance,2,18,Libros,Oeste,1162,010010,Minorista,Efectivo,36
2023-09-21,Historia,4,20,Libros,Este,1445,010012,Mayorista,Transferencia Bancaria,80
2023-07-16,Energizante,3,3,Bebidas,Centro,1162,010009,Minorista,Tarjeta de Crédito,9
2020-11-08,Infantil,4,8,Libros,Este,1428,020001,Mayorista,Efectivo,32
2023-10-20,Fantasía,6,10,Libros,Centro,1016,050005,Minorista,Transferencia Bancaria,60
2023-07-14,Chaquetas,6,60,Ropa,Sur,1582,020001,Minorista,Tarjeta de Crédito,360
2021-02-04,Romance,6,18,Libros,Este,1572,010010,Mayorista,Transferencia Bancaria,108
2020-07-02,Poesía,9,10,Libros,Norte,1115,040003,Minorista,Efectivo,90
2021-09-30,Guantes,6,10,Ropa,Este,1138,030013,Mayorista,Tarjeta de Crédito,60
2020-06-25,Coctel,7,8,Bebidas,Oeste,1364,030001,Mayorista,Efectivo,56
2022-09-01,Televisor,2,500,Electrónica,Sur,1260,050011,Minorista,Transferencia Bancaria,1000
2023-02-18,Auriculares,8,50,Electrónica,Sur,1411,010009,Mayorista,Tarjeta de Crédito,400
2023-05-27,Zapatos,1,70,Ropa,Centro,1920,050004,Mayorista,Tarjeta de Crédito,70
2020-08-30,Carne,8,8,Alimentos,Oeste,1045,010004,Minorista,Efectivo,64
2021-07-01,Altavoces,7,80,Electrónica,Este,1367,050012,Mayorista,Transferencia Bancaria,560
2020-11-15,Leche,7,3,Alimentos,Este,1207,010013,Minorista,Transferencia Bancaria,21
2022-07-21,Fantasía,1,10,Libros,Este,1766,030012,Mayorista,Transferencia Bancaria,10
2020-10-09,Café,1,2,Bebidas,Oeste,1674,040010,Minorista,Transferencia Bancaria,2
2022-08-19,Cerveza,6,3,Bebidas,Sur,1728,020009,Mayorista,Tarjeta de Crédito,18
2020-10-05,Agua embotellada,8,1,Bebidas,Centro,1213,040011,Mayorista,Tarjeta de Crédito,8
2023-08-28,Tableta,3,250,Electrónica,Centro,1471,020005,Minorista,Transferencia Bancaria,750
2020-11-06,Smartwatch,1,200,Electrónica,Este,1733,040014,Minorista,Efectivo,200
2022-06-30,Router,9,80,Electrónica,Sur,1151,040008,Mayorista,Transferencia Bancaria,720
2021-03-20,Pijama,3,25,Ropa,Norte,1432,010012,Minorista,Efectivo,75
2023-04-30,Biografía,3,20,Libros,Este,1428,040013,Mayorista,Transferencia Bancaria,60
2020-02-04,Historia,9,20,Libros,Norte,1703,040011,Minorista,Tarjeta de Crédito,180
2020-11-27,Salsa,4,3,Alimentos,Norte,1338,030007,Mayorista,Transferencia Bancaria,12
2020-05-17,Thriller,9,16,Libros,Norte,1063,050003,Mayorista,Efectivo,144
2020-10-10,Falda,5,30,Ropa,Este,1232,020009,Mayorista,Tarjeta de Crédito,150
2020-05-25,Poesía,2,10,Libros,Este,1317,030005,Minorista,Efectivo,20
2023-01-29,Carne,3,8,Alimentos,Este,1260,020002,Minorista,Tarjeta de Crédito,24
2023-06-09,Sombrero,5,20,Ropa,Norte,1935,050011,Mayorista,Transferencia Bancaria,100
2021-03-29,Chaquetas,1,60,Ropa,Norte,1260,030008,Mayorista,Transferencia Bancaria,60
2021-04-17,Armario,6,400,Muebles,Oeste,1597,020009,Mayorista,Transferencia Bancaria,2400
2022-05-05,Reproductor de DVD,6,100,Electrónica,Sur,1422,050005,Mayorista,Transferencia Bancaria,600
2023-10-05,Traje,9,100,Ropa,Centro,1774,030002,Mayorista,Tarjeta de Crédito,900
2023-06-13,Pasta,8,2,Alimentos,Oeste,1309,040009,Minorista,Tarjeta de Crédito,16
2022-10-05,Bufanda,1,15,Ropa,Centro,1409,040005,Minorista,Efectivo,15
2022-04-14,Romance,1,18,Libros,Centro,1979,020009,Mayorista,Transferencia Bancaria,18
2023-11-03,Fantasía,2,10,Libros,Sur,1958,040013,Mayorista,Tarjeta de Crédito,20
2023-07-20,Biografía,6,20,Libros,Este,1594,050008,Mayorista,Tarjeta de Crédito,120
2021-07-03,Cámara,4,400,Electrónica,Este,1786,050009,Minorista,Tarjeta de Crédito,1600
2020-06-29,Corbata,6,15,Ropa,Norte,1156,010003,Mayorista,Tarjeta de Crédito,90
2020-05-14,Televisor,8,500,Electrónica,Sur,1841,030010,Minorista,Transferencia Bancaria,4000
2020-03-04,Romance,6,18,Libros,Este,1350,040015,Mayorista,Transferencia Bancaria,108
2020-01-30,Cereal,3,4,Alimentos,Oeste,1804,040009,Minorista,Efectivo,12
2020-04-29,Reproductor de DVD,8,100,Electrónica,Este,1470,050012,Mayorista,Tarjeta de Crédito,800
2021-10-11,Ron,5,25,Bebidas,Centro,1558,020011,Minorista,Efectivo,125
2022-03-20,Aceite de oliva,2,5,Alimentos,Este,1992,050010,Mayorista,Transferencia Bancaria,10
2020-09-01,Poesía,2,10,Libros,Oeste,1335,050006,Minorista,Tarjeta de Crédito,20
2023-01-24,Leche de almendras,2,4,Bebidas,Norte,1239,010010,Minorista,Tarjeta de Crédito,8
2021-10-18,Calcetines,5,5,Ropa,Centro,1620,010006,Minorista,Efectivo,25
2020-01-28,Huevos,9,1,Alimentos,Norte,1289,030002,Mayorista,Transferencia Bancaria,9
2020-07-23,Pantalones,3,40,Ropa,Sur,1228,050013,Minorista,Transferencia Bancaria,120
2023-09-26,Cama,7,700,Muebles,Norte,1620,020013,Mayorista,Efectivo,4900
2021-10-01,Té,1,2,Bebidas,Centro,1914,010012,Mayorista,Efectivo,2
2021-09-07,Laptop,2,800,Electrónica,Centro,1921,040012,Mayorista,Transferencia Bancaria,1600
2022-11-16,Vino,7,10,Bebidas,Oeste,1919,010015,Mayorista,Transferencia Bancaria,70
2020-10-18,Pasta,5,2,Alimentos,Norte,1230,040004,Mayorista,Tarjeta de Crédito,10
2022-11-18,Leche de almendras,9,4,Bebidas,Oeste,1934,040015,Mayorista,Efectivo,36
2023-05-06,Calcetines,2,5,Ropa,Este,1393,030009,Minorista,Transferencia Bancaria,10
2022-10-06,Champán,5,50,Bebidas,Sur,1217,020015,Minorista,Transferencia Bancaria,250
2023-03-22,Verduras,8,5,Alimentos,Oeste,1791,010012,Mayorista,Efectivo,40
2022-09-11,Micrófono,9,70,Electrónica,Norte,1309,020014,Minorista,Transferencia Bancaria,630
2023-04-04,Cama,9,700,Muebles,Oeste,1574,030011,Minorista,Tarjeta de Crédito,6300
2020-10-14,Consola de videojuegos,4,400,Electrónica,Centro,1284,050003,Mayorista,Efectivo,1600
2023-10-17,Cocina,6,30,Libros,Sur,1731,050011,Minorista,Transferencia Bancaria,180
2023-07-16,Televisor,8,500,Electrónica,Centro,1103,010002,Minorista,Efectivo,4000
2023-10-26,Azúcar,9,1,Alimentos,Centro,1698,020012,Minorista,Tarjeta de Crédito,9
2023-12-30,Mesa,8,200,Muebles,Norte,1970,010003,Minorista,Tarjeta de Crédito,1600
2020-08-24,Vino,9,10,Bebidas,Centro,1391,030004,Minorista,Transferencia Bancaria,90
2021-11-09,Arroz,9,3,Alimentos,Centro,1228,040005,Mayorista,Tarjeta de Crédito,27
2020-08-09,Refresco,1,2,Bebidas,Centro,1586,030003,Mayorista,Efectivo,2
2022-01-11,Reproductor de DVD,9,100,Electrónica,Centro,1387,030010,Mayorista,Transferencia Bancaria,900
2020-10-28,Smoothie,4,5,Bebidas,Este,1327,030003,Minorista,Tarjeta de Crédito,20
2021-10-21,Soda,8,2,Bebidas,Oeste,1459,020005,Mayorista,Tarjeta de Crédito,16
2022-05-30,Leche,7,3,Alimentos,Sur,1695,020001,Minorista,Transferencia Bancaria,21
2021-04-06,Estantería,5,100,Muebles,Centro,1705,020014,Minorista,Transferencia Bancaria,500
2020-11-26,Jugo de frutas,4,3,Bebidas,Este,1868,050010,Mayorista,Efectivo,12
2023-12-16,Corbata,3,15,Ropa,Centro,1910,050007,Minorista,Tarjeta de Crédito,45
2023-07-06,Cama,2,700,Muebles,Este,1853,010012,Mayorista,Tarjeta de Crédito,1400
2021-11-06,Cerveza,3,3,Bebidas,Oeste,1370,050003,Minorista,Tarjeta de Crédito,9
2021-03-31,Mesita de noche,3,50,Muebles,Este,1463,040003,Minorista,Tarjeta de Crédito,150
2021-11-18,Laptop,6,800,Electrónica,Este,1942,030015,Mayorista,Efectivo,4800
2022-05-09,Bañador,9,45,Ropa,Sur,1978,030010,Mayorista,Efectivo,405
2021-10-07,Cama,4,700,Muebles,Sur,1255,010006,Mayorista,Tarjeta de Crédito,2800
2023-01-03,Laptop,9,800,Electrónica,Este,1501,020007,Mayorista,Tarjeta de Crédito,7200
2021-05-28,Altavoces,9,80,Electrónica,Sur,1880,010008,Minorista,Efectivo,720
2023-03-17,Pescado,6,10,Alimentos,Sur,1395,020011,Minorista,Transferencia Bancaria,60
2020-02-11,Cereal,3,4,Alimentos,Centro,1474,020008,Minorista,Tarjeta de Crédito,12
2020-02-10,Chaquetas,8,60,Ropa,Centro,1496,050005,Minorista,Transferencia Bancaria,480
2021-07-25,Historia,8,20,Libros,Norte,1233,030001,Minorista,Transferencia Bancaria,160
2020-07-21,Soda,2,2,Bebidas,Este,1505,020014,Mayorista,Efectivo,4
2020-02-20,Vino,5,10,Bebidas,Sur,1590,050008,Minorista,Tarjeta de Crédito,50
2021-08-18,Azúcar,3,1,Alimentos,Norte,1255,040006,Minorista,Tarjeta de Crédito,3
2021-03-13,Vino,1,10,Bebidas,Sur,1269,040009,Mayorista,Transferencia Bancaria,10
2022-09-15,Champán,6,50,Bebidas,Norte,1017,020010,Minorista,Efectivo,300
2023-10-07,Salsa,7,3,Alimentos,Centro,1546,030001,Minorista,Transferencia Bancaria,21
2021-03-16,Energizante,1,3,Bebidas,Sur,1385,010009,Minorista,Tarjeta de Crédito,3
2020-06-26,Reproductor de DVD,6,100,Electrónica,Centro,1933,020002,Minorista,Transferencia Bancaria,600
2022-09-17,Estantería,3,100,Muebles,Centro,1612,020015,Minorista,Efectivo,300
2023-04-11,Refresco,4,2,Bebidas,Este,1207,020007,Minorista,Transferencia Bancaria,8
2023-02-15,Bufanda,2,15,Ropa,Oeste,1635,010015,Mayorista,Efectivo,30
2022-07-11,Sombrero,1,20,Ropa,Sur,1590,030008,Minorista,Transferencia Bancaria,20
2022-09-19,Frutas,8,6,Alimentos,Centro,1415,040014,Mayorista,Efectivo,48
2022-07-12,Carne,9,8,Alimentos,Este,1564,030002,Mayorista,Tarjeta de Crédito,72
